NETWORK_SID,DATETIME_KEY,NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,RFInputPower,TID,FarEndTID,SLOT,PORT
1200697118,1/21/2021 5:15:00 AM,SOEM1,17320,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3448.1,AMM 6PC,-92.5,D48b,D73a,1/6+,1
1200697118,1/21/2021 5:15:00 AM,SOEM1,17320,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3448.1,AMM 6PC,-40.4,D48e,DB1k,1/3+,1
1200697118,1/21/2021 5:15:00 AM,SOEM1,17320,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3448.1,AMM 6PC,-49.8,D48c,D61a,1/4+,1
1200697118,1/21/2021 5:15:00 AM,SOEM1,17320,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3448.1,AMM 6PC,-41.3,D48d,DB1f,1/2+,1
305393416,1/21/2021 5:15:00 AM,SOEM1,17305,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6320.1,AMM 6PC,-45.4,820c,S11c,1/4+,1
305393416,1/21/2021 5:15:00 AM,SOEM1,17305,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6320.1,AMM 6PC,-47.9,820b,ST2d,1/2+,1
305393416,1/21/2021 5:15:00 AM,SOEM1,17305,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6320.1,AMM 6PC,-43.5,820e,s64b,1/6+,1
110594289,1/21/2021 5:15:00 AM,SOEM1,17344,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1549.1,AMM 6PC,-45.4,z49c,167a,1/5+,1
110594289,1/21/2021 5:15:00 AM,SOEM1,17344,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1549.1,AMM 6PC,-40.4,Z49c,Z67b,1/4+,1
110594289,1/21/2021 5:15:00 AM,SOEM1,17344,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1549.1,AMM 6PC,-46.0,Z49a,Z15a,1/3+,1
1182514638,1/21/2021 5:15:00 AM,SOEM1,17331,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4450.1,AMM 6PC,-43.5,a50a,a10h,1/2+,1
734838761,1/21/2021 5:15:00 AM,SOEM1,17306,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6316.1,AMM 6PC,-40.4,816c,S78b,1/3+,1
734838761,1/21/2021 5:15:00 AM,SOEM1,17306,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6316.1,AMM 6PC,-40.4,816d,S58b,1/4+,1
734838761,1/21/2021 5:15:00 AM,SOEM1,17306,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6316.1,AMM 6PC,-37.6,816b,S89d,1/2+,1
743139708,1/21/2021 5:15:00 AM,SOEM1,17340,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5746.1,AMM 2PB,-46.7,146a,Z26e,1/2+,1
2008364618,1/21/2021 5:15:00 AM,SOEM1,17341,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1538.1,AMM 2PB,-39.8,Z38b,Z37c,1/2+,1
357668732,1/21/2021 5:15:00 AM,SOEM1,17338,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1525-TN2.1,AMM 2PB,-48.9,z25h,189a,1/3+,1
948879323,1/21/2021 5:15:00 AM,SOEM1,17339,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5789.1,AMM 2PB,-47.9,189a,z25h,1/2+,1
1722875736,1/21/2021 5:15:00 AM,SOEM1,17335,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2675.1,AMM 2PB,-46.4,M75b,M02e,1/2+,1
1603852711,1/21/2021 5:15:00 AM,SOEM1,17336,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1523.1,AMM 2PB,-46.0,Z23b,Z29d,1/2+,1
818190487,1/21/2021 5:15:00 AM,SOEM1,17342,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1537.1,AMM 6PC,-39.5,Z37c,Z38b,1/2+,1
818190487,1/21/2021 5:15:00 AM,SOEM1,17342,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1537.1,AMM 6PC,-40.7,Z37b,ZT7d,1/3+,1
541562663,1/21/2021 5:15:00 AM,SOEM1,17337,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1545.1,AMM 2PB,-39.8,Z45b,Z17d,1/2+,1
541562663,1/21/2021 5:15:00 AM,SOEM1,17337,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1545.1,AMM 2PB,-34.7,Z45c,953b,1/3+,1
1263273380,1/21/2021 5:15:00 AM,SOEM1,17334,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5077.1,AMM 2PB,0.0,277a,L56d,1/2+,1
1263273380,1/21/2021 5:15:00 AM,SOEM1,17334,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5077.1,AMM 2PB,0.0,277b,f27a,1/3+,1
1318129888,1/21/2021 5:15:00 AM,SOEM1,17357,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ALWOF43.1,AMM 2PB,-42.0,W43a,AWAr,1/2+,1
670365649,1/21/2021 5:15:00 AM,SOEM1,17273,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1625-TN1.1,AMM 6PC,-42.6,A25c,A03b,1/4+,1
670365649,1/21/2021 5:15:00 AM,SOEM1,17273,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1625-TN1.1,AMM 6PC,-40.4,A25f,613a,1/5+,1
670365649,1/21/2021 5:15:00 AM,SOEM1,17273,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1625-TN1.1,AMM 6PC,-99.9,A25g,f83a,1/2+,1
670365649,1/21/2021 5:15:00 AM,SOEM1,17273,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1625-TN1.1,AMM 6PC,-47.0,A25d,n32a,1/3+,1
670365649,1/21/2021 5:15:00 AM,SOEM1,17273,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1625-TN1.1,AMM 6PC,-43.8,A25d,549b,1/6+,1
909207822,1/21/2021 5:15:00 AM,SOEM1,17345,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1569.1,AMM 2PB,-39.8,Z69b,Z27d,1/2+,1
1896852645,1/21/2021 5:15:00 AM,SOEM1,17354,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0941.1,AMM 2PB,-46.0,B41a,B29b,1/2+,1
7522628,1/21/2021 5:15:00 AM,SOEM1,17369,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2577.1,AMM 6PC,-48.2,C77b,C26d,1/2+,1
7522628,1/21/2021 5:15:00 AM,SOEM1,17369,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2577.1,AMM 6PC,-44.2,C77c,C76b,1/3+,1
991555782,1/21/2021 5:15:00 AM,SOEM1,17347,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL0066.1,AMM 6PC,-35.4,p66c,L75c,1/4+,1
991555782,1/21/2021 5:15:00 AM,SOEM1,17347,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL0066.1,AMM 6PC,-35.4,p66d,L75d,1/5+,1
576803068,1/21/2021 5:15:00 AM,SOEM1,17366,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3570.1,AMM 6PC,-52.9,U70a,U27g,1/3+,1
576803068,1/21/2021 5:15:00 AM,SOEM1,17366,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3570.1,AMM 6PC,-42.9,U70b,u84a,1/4+,1
576803068,1/21/2021 5:15:00 AM,SOEM1,17366,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3570.1,AMM 6PC,-47.3,U70a,U27g,1/2+,1
1427350323,1/21/2021 5:15:00 AM,SOEM1,17351,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5397.1,AMM 6PC,-38.8,597c,APza,1/4+,1
1427350323,1/21/2021 5:15:00 AM,SOEM1,17351,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5397.1,AMM 6PC,-47.9,597b,h76a,1/3+,1
1427350323,1/21/2021 5:15:00 AM,SOEM1,17351,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5397.1,AMM 6PC,-99.9,TRMA,TRMB,1/5+,1
490951683,1/21/2021 5:15:00 AM,SOEM1,17352,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5910.1,AMM 6PC,-50.1,n10b,f84a,1/6+,1
490951683,1/21/2021 5:15:00 AM,SOEM1,17352,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5910.1,AMM 6PC,-40.4,n10d,278a,1/5+,1
490951683,1/21/2021 5:15:00 AM,SOEM1,17352,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5910.1,AMM 6PC,-39.5,n10c,614a,1/4+,1
1750617240,1/21/2021 5:15:00 AM,SOEM1,17361,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6241.1,AMM 2PB,-46.4,h41a,658b,1/2+,1
1075938403,1/21/2021 5:15:00 AM,SOEM1,17371,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-KH4001.1,AMM 6PC,-40.1,701b,7B1c,1/2+,1
1075938403,1/21/2021 5:15:00 AM,SOEM1,17371,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-KH4001.1,AMM 6PC,-44.8,701c,702b,1/4+,1
1770818637,1/21/2021 5:15:00 AM,SOEM1,17400,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5764.1,AMM 2PB,-45.4,164a,139b,1/2+,1
2049497204,1/21/2021 5:15:00 AM,SOEM1,17384,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1508.1,AMM 2PB,-30.4,Z08b,Z07c,1/2+,1
1866678539,1/21/2021 5:15:00 AM,SOEM1,17395,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5036.1,AMM 6PC,-42.9,236c,262a,1/4+,1
1866678539,1/21/2021 5:15:00 AM,SOEM1,17395,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5036.1,AMM 6PC,-52.3,236a,n38b,1/2+,1
1699173724,1/21/2021 5:15:00 AM,SOEM1,17393,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6223.1,AMM 2PB,-45.7,f23a,A63e,1/2+,1
1121100806,1/21/2021 5:15:00 AM,SOEM1,17404,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5747.1,AMM 2PB,-42.0,147c,109d,1/2+,1
2045933939,1/21/2021 5:15:00 AM,SOEM1,17399,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5693.1,AMM 2PB,-48.9,993a,152b,1/2+,1
1048502799,1/21/2021 5:15:00 AM,SOEM1,17387,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5548.1,AMM 2PB,-39.1,b48a,B05f,1/2+,1
1048502799,1/21/2021 5:15:00 AM,SOEM1,17387,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5548.1,AMM 2PB,-41.0,b48b,074a,1/3+,1
1931280826,1/21/2021 5:15:00 AM,SOEM1,17373,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1663-TN1.1,AMM 6PC,-46.7,A63e,f23a,1/6+,1
1931280826,1/21/2021 5:15:00 AM,SOEM1,17373,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1663-TN1.1,AMM 6PC,-46.7,A63c,238d,1/2+,1
1931280826,1/21/2021 5:15:00 AM,SOEM1,17373,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1663-TN1.1,AMM 6PC,-47.0,A63f,h91a,1/3+,1
928249446,1/21/2021 5:15:00 AM,SOEM1,17388,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5318.1,AMM 20PB,-38.5,518c,A68k,1/9+,1
928249446,1/21/2021 5:15:00 AM,SOEM1,17388,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5318.1,AMM 20PB,-99.9,518c,597a,1/8+,1
928249446,1/21/2021 5:15:00 AM,SOEM1,17388,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5318.1,AMM 20PB,-34.4,518d,204e,1/6+,1
928249446,1/21/2021 5:15:00 AM,SOEM1,17388,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5318.1,AMM 20PB,-34.1,518h,204g,1/7+,1
928249446,1/21/2021 5:15:00 AM,SOEM1,17388,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5318.1,AMM 20PB,-37.9,518b,n38a,1/14+,1
928249446,1/21/2021 5:15:00 AM,SOEM1,17388,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5318.1,AMM 20PB,-37.9,518i,n38d,1/15+,1
1679656436,1/21/2021 5:15:00 AM,SOEM1,17403,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6325.1,AMM 2PB,-42.9,825b,ST7i,1/2+,1
1679656436,1/21/2021 5:15:00 AM,SOEM1,17403,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6325.1,AMM 2PB,-45.1,825c,D34b,1/3+,1
2142923207,1/21/2021 5:15:00 AM,SOEM1,17433,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3618.1,AMM 2PB,-42.0,E18b,E05c,1/2+,1
876208669,1/21/2021 5:15:00 AM,SOEM1,17436,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3604.1,AMM 6PC,-47.6,E04c,ET3g,1/2+,1
61490118,1/21/2021 5:15:00 AM,SOEM1,17434,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3606.1,AMM 2PB,-43.5,E06b,ET3d,1/2+,1
968601322,1/21/2021 5:15:00 AM,SOEM1,17431,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3613.1,AMM 2PB,-44.2,E13b,ET4g,1/2+,1
1949388228,1/21/2021 5:15:00 AM,SOEM1,17418,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1539.1,AMM 2PB,-43.8,Z39b,Z50c,1/2+,1
227362577,1/21/2021 5:15:00 AM,SOEM1,17416,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6431.1,AMM 2PB,-49.5,u31a,U18a,1/2+,1
1305205204,1/21/2021 5:15:00 AM,SOEM1,17428,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3607.1,AMM 6PC,-41.3,E07b,ET1c,1/2+,1
1305205204,1/21/2021 5:15:00 AM,SOEM1,17428,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3607.1,AMM 6PC,-41.0,E07c,E09b,1/4+,1
2015347760,1/21/2021 5:15:00 AM,SOEM1,17372,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-KH4013.1,AMM 20PB,-55.5,713f,P41i,1/6+,1
2015347760,1/21/2021 5:15:00 AM,SOEM1,17372,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-KH4013.1,AMM 20PB,-34.4,713f,P41i,1/7+,1
2015347760,1/21/2021 5:15:00 AM,SOEM1,17372,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-KH4013.1,AMM 20PB,-36.0,713b,7T5c,1/3+,1
2015347760,1/21/2021 5:15:00 AM,SOEM1,17372,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-KH4013.1,AMM 20PB,-36.0,713c,7T5d,1/2+,1
2015347760,1/21/2021 5:15:00 AM,SOEM1,17372,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-KH4013.1,AMM 20PB,-58.6,713j,P41j,1/9+,1
2015347760,1/21/2021 5:15:00 AM,SOEM1,17372,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-KH4013.1,AMM 20PB,-36.0,713j,P41j,1/8+,1
1015794740,1/21/2021 5:15:00 AM,SOEM1,17445,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3577.1,AMM 2PB,-42.9,U77a,U51c,1/2+,1
1766105825,1/21/2021 5:15:00 AM,SOEM1,17447,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6365.1,AMM 2PB,-45.1,865b,S62c,1/2+,1
857616006,1/21/2021 5:15:00 AM,SOEM1,17454,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4453.1,AMM 2PB,-45.4,a53a,a12f,1/2+,1
1157368598,1/21/2021 5:15:00 AM,SOEM1,17437,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3614.1,AMM 2PB,-42.9,E14b,ET5c,1/2+,1
1784943131,1/21/2021 5:15:00 AM,SOEM1,17453,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AIPOS2-KHMS.1,AMM 2PB,-44.2,aP2b,a02n,1/3+,1
630219635,1/21/2021 5:15:00 AM,SOEM1,17451,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4439.1,AMM 2PB,-40.1,a39b,a12c,1/2+,1
156000335,1/21/2021 5:15:00 AM,SOEM1,17439,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4203.1,AMM 2PB,-46.7,T03b,TT2e,1/2+,1
130273262,1/21/2021 5:15:00 AM,SOEM1,17442,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6434.1,AMM 2PB,-47.3,u34b,u01a,1/3+,1
130273262,1/21/2021 5:15:00 AM,SOEM1,17442,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6434.1,AMM 2PB,-40.4,u34a,U58d,1/2+,1
1194353376,1/21/2021 5:15:00 AM,SOEM1,17444,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3574.1,AMM 2PB,-45.1,U74b,U68d,1/3+,1
1194353376,1/21/2021 5:15:00 AM,SOEM1,17444,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3574.1,AMM 2PB,-50.4,U74a,Ut1a,1/2+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-52.6,ZT7j,Z98b,1/7+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-35.7,ZT7x,Z61x,1/5+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-41.3,ZT7d,Z37b,1/6+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-38.8,ZT7c,Z61b,1/4+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-28.8,ZT7i,ZT1i,1/3+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-28.5,ZT7b,ZT1l,1/2+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/19.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-30.7,ZT7g,ZT1b,1/19+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-45.1,ZT7n,122a,1/8+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-31.0,ZT7f,ZT1a,1/18+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-50.4,ZT7k,125a,1/15+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-50.1,ZT7m,102a,1/14+,1
319500353,1/21/2021 5:15:00 AM,SOEM1,17411,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT07.1,AMM 20PB,-42.6,ZT7e,Z33c,1/9+,1
1098099914,1/21/2021 5:15:00 AM,SOEM1,17438,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-ETT03-TN.1,AMM 20PB,-43.8,ET3l,N29d,1/6+,1
1098099914,1/21/2021 5:15:00 AM,SOEM1,17438,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-ETT03-TN.1,AMM 20PB,-49.2,ET3l,N29d,1/7+,1
1098099914,1/21/2021 5:15:00 AM,SOEM1,17438,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-ETT03-TN.1,AMM 20PB,-37.3,ET3h,N12b,1/14+,1
1910559575,1/21/2021 5:15:00 AM,SOEM1,17452,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4424-TN1.1,AMM 20PB,-40.4,a24i,a02a,1/4+,1
1910559575,1/21/2021 5:15:00 AM,SOEM1,17452,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4424-TN1.1,AMM 20PB,-38.2,a24f,MT1f,1/3+,1
1910559575,1/21/2021 5:15:00 AM,SOEM1,17452,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4424-TN1.1,AMM 20PB,-39.5,a24g,MT1g,1/2+,1
1910559575,1/21/2021 5:15:00 AM,SOEM1,17452,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4424-TN1.1,AMM 20PB,-47.9,a24e,M45d,1/15+,1
1910559575,1/21/2021 5:15:00 AM,SOEM1,17452,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4424-TN1.1,AMM 20PB,-42.6,a24e,M45d,1/14+,1
1910559575,1/21/2021 5:15:00 AM,SOEM1,17452,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4424-TN1.1,AMM 20PB,-41.0,a24d,M27b,1/8+,1
1910559575,1/21/2021 5:15:00 AM,SOEM1,17452,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4424-TN1.1,AMM 20PB,-47.0,a24c,a13b,1/6+,1
1910559575,1/21/2021 5:15:00 AM,SOEM1,17452,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4424-TN1.1,AMM 20PB,-41.6,a24h,a02b,1/5+,1
464940520,1/21/2021 5:15:00 AM,SOEM1,17482,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5601.1,AMM 2PB,-45.7,901a,Z99b,1/3+,1
1619232878,1/21/2021 5:15:00 AM,SOEM1,17468,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-JIPOS01B.1,AMM 2PB,-48.9,IP1b,I66c,1/2+,1
2142578290,1/21/2021 5:15:00 AM,SOEM1,17485,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ME2683.1,AMM 2PB,0.0,M83b,M02h,1/2+,1
1787008569,1/21/2021 5:15:00 AM,SOEM1,17473,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-JI1874-TN1.1,AMM 2PB,-47.6,I74b,IT3f,1/2+,1
603737102,1/21/2021 5:15:00 AM,SOEM1,17475,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5347.1,AMM 2PB,-42.0,547a,531d,1/2+,1
178924337,1/21/2021 5:15:00 AM,SOEM1,17487,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1031.1,AMM 2PB,-40.1,R31b,R18c,1/2+,1
544465802,1/21/2021 5:15:00 AM,SOEM1,17513,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3510-TN1.1,AMM 6PC,-45.1,U10c,U32b,1/6+,1
544465802,1/21/2021 5:15:00 AM,SOEM1,17513,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3510-TN1.1,AMM 6PC,-33.8,U10b,UT1z,1/3+,1
544465802,1/21/2021 5:15:00 AM,SOEM1,17513,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3510-TN1.1,AMM 6PC,-31.9,U10a,UT1h,1/2+,1
1627531193,1/21/2021 5:15:00 AM,SOEM1,17506,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5191.1,AMM 2PB,-40.7,491a,356c,1/2+,1
1783836305,1/21/2021 5:15:00 AM,SOEM1,17505,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5156.1,AMM 2PB,-41.3,456a,356b,1/2+,1
1166079136,1/21/2021 5:15:00 AM,SOEM1,17499,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-ALWOF55 (AL0085 QATAR).1,AMM 6PC,-57.0,p85a,A27d,1/3+,1
1166079136,1/21/2021 5:15:00 AM,SOEM1,17499,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ALWOF55 (AL0085 QATAR).1,AMM 6PC,-52.0,p85a,A27d,1/2+,1
1977484599,1/21/2021 5:15:00 AM,SOEM1,17509,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5319.1,AMM 2PB,-38.2,519a,530e,1/2+,1
2106353812,1/21/2021 5:15:00 AM,SOEM1,17491,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5270.1,AMM 2PB,-49.2,h70a,A52s,1/2+,1
2106353812,1/21/2021 5:15:00 AM,SOEM1,17491,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5270.1,AMM 2PB,-39.8,h70b,683a,1/3+,1
1812878229,1/21/2021 5:15:00 AM,SOEM1,17492,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT46.1,AMM 2PB,-36.6,N46a,415c,1/2+,1
1812878229,1/21/2021 5:15:00 AM,SOEM1,17492,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT46.1,AMM 2PB,-45.1,N46b,AP1a,1/3+,1
984011859,1/21/2021 5:15:00 AM,SOEM1,17510,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-COS69.SDH-TN2.1,AMM 6PC,-36.3,C69h,C25h,1/3+,1
984011859,1/21/2021 5:15:00 AM,SOEM1,17510,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-COS69.SDH-TN2.1,AMM 6PC,-35.4,C69j,C25j,1/5+,1
984011859,1/21/2021 5:15:00 AM,SOEM1,17510,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-COS69.SDH-TN2.1,AMM 6PC,-37.3,C69g,C25g,1/2+,1
984011859,1/21/2021 5:15:00 AM,SOEM1,17510,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-COS69.SDH-TN2.1,AMM 6PC,-36.6,C69i,C25i,1/4+,1
1636046539,1/21/2021 5:15:00 AM,SOEM1,17532,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ALWOF54.1,AMM 6PC,-51.4,W54a,L75d,1/2+,1
1636046539,1/21/2021 5:15:00 AM,SOEM1,17532,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-ALWOF54.1,AMM 6PC,-56.4,W54a,L75d,1/3+,1
629700535,1/21/2021 5:15:00 AM,SOEM1,17564,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-JI1863.1,AMM 2PB,-45.7,I63b,I21d,1/2+,1
1249845619,1/21/2021 5:15:00 AM,SOEM1,17549,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5128.1,AMM 2PB,-44.8,428a,A04g,1/2+,1
1288189001,1/21/2021 5:15:00 AM,SOEM1,17541,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3454.1,AMM 2PB,-45.7,D54b,D18c,1/3+,1
